customer_id,nps_real,nps_previsto,score_risco_insatisfacao,classificacao_prevista,prioridade_acao,sugestao_acao
1703,5.4,3.8,0.872,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
910,3.8,4.1,0.872,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1229,2.1,3.9,0.872,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
123,1.8,4.2,0.871,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
729,5.8,4.2,0.871,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
286,5.1,3.8,0.871,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
609,3.7,4.0,0.87,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1797,3.6,3.9,0.87,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1991,2.4,4.3,0.87,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1141,5.3,4.3,0.87,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2459,5.4,4.0,0.869,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2279,2.0,3.8,0.869,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2266,3.8,4.1,0.869,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1614,6.9,4.0,0.869,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1176,4.6,4.2,0.869,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1412,4.3,4.1,0.869,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
223,4.8,3.9,0.869,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
550,0.6,3.9,0.869,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
146,4.5,4.0,0.867,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1167,2.4,4.2,0.867,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1150,2.1,4.2,0.867,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1420,5.2,4.2,0.867,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1282,4.8,4.3,0.867,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
842,4.7,4.0,0.867,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1227,0.7,3.9,0.867,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2001,4.5,4.0,0.867,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2024,2.3,4.1,0.866,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
74,2.7,4.2,0.866,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2012,3.5,3.9,0.866,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
181,4.3,4.0,0.866,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2288,5.3,4.6,0.866,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1983,5.4,3.9,0.865,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1539,5.7,4.3,0.865,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1695,0.0,3.6,0.865,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2394,4.5,4.3,0.865,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2458,5.2,4.3,0.864,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
882,5.3,4.4,0.864,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2308,1.8,4.0,0.864,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1711,4.6,4.0,0.863,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1300,3.5,4.1,0.863,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1616,0.5,4.2,0.863,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2055,2.9,4.3,0.863,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
437,4.1,4.6,0.863,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
854,5.9,4.4,0.862,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1225,2.7,3.7,0.862,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2350,4.4,4.8,0.862,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
764,1.3,4.1,0.862,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2380,3.9,4.4,0.862,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1969,4.3,4.1,0.862,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2461,2.7,4.0,0.861,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
774,6.1,4.3,0.861,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2420,3.1,4.2,0.861,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2217,2.9,4.3,0.861,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
692,2.2,4.1,0.861,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1573,3.4,3.9,0.86,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2174,2.7,3.8,0.86,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1659,3.0,4.2,0.86,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
962,6.0,4.3,0.86,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1005,5.6,4.0,0.86,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1022,5.1,4.0,0.86,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1738,4.6,4.0,0.859,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1814,4.5,4.3,0.859,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1885,2.9,4.1,0.859,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
292,6.9,4.4,0.859,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
107,3.7,4.0,0.858,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
971,4.7,4.2,0.858,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1062,6.9,4.3,0.858,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1195,3.7,4.2,0.858,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2407,4.7,4.0,0.857,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1166,1.9,4.5,0.856,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
182,2.3,4.2,0.856,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1864,6.2,4.5,0.855,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2209,3.7,4.2,0.854,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
660,1.9,4.0,0.854,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1440,1.1,4.0,0.854,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
702,6.4,4.1,0.854,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1816,6.2,3.6,0.854,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
85,4.8,4.2,0.854,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1224,5.5,4.2,0.854,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
600,3.4,3.9,0.853,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1249,3.9,4.6,0.852,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
153,5.5,4.4,0.852,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1782,6.2,4.4,0.851,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
890,3.3,4.1,0.851,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2491,4.2,4.1,0.851,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1036,4.4,4.5,0.851,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2455,3.7,4.6,0.85,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
747,3.2,3.6,0.85,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1683,4.6,4.2,0.85,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
844,3.6,4.3,0.85,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
821,2.6,4.1,0.849,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
921,7.9,4.3,0.849,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1592,2.2,4.3,0.849,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
487,5.3,4.2,0.849,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1486,2.9,3.8,0.849,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
908,5.9,4.1,0.848,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
627,5.6,4.2,0.848,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1975,1.4,4.0,0.848,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2470,4.1,4.2,0.847,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
249,4.7,4.4,0.847,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1788,3.3,4.2,0.846,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1021,0.1,4.2,0.846,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1413,6.1,4.0,0.846,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1469,2.2,3.8,0.845,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
468,2.9,4.3,0.845,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
228,5.8,4.1,0.844,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1794,5.9,4.1,0.842,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1773,3.2,4.2,0.842,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1212,4.7,3.9,0.842,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
334,3.8,4.5,0.842,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
34,4.2,4.0,0.842,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
297,4.5,4.4,0.841,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1555,4.7,4.2,0.84,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1728,5.0,4.7,0.84,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
386,4.1,4.4,0.84,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
456,4.6,4.3,0.839,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2445,0.2,4.2,0.839,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
984,3.6,4.1,0.839,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
682,5.9,4.8,0.838,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2075,2.5,4.0,0.838,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
132,3.7,4.6,0.837,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2314,4.5,4.1,0.837,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1438,4.1,4.1,0.837,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1401,4.1,4.3,0.836,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2284,5.2,4.0,0.836,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
374,2.9,5.0,0.836,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
24,3.3,4.1,0.836,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1574,5.0,4.1,0.835,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
375,6.3,4.1,0.835,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1819,1.5,4.1,0.835,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
963,3.6,4.1,0.835,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1262,5.1,4.4,0.835,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2087,6.7,4.5,0.834,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1624,3.4,4.0,0.834,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
737,4.4,4.0,0.833,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
498,5.2,4.6,0.833,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1804,3.7,4.5,0.833,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
250,5.2,4.9,0.833,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1340,2.7,4.4,0.832,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1345,4.7,4.7,0.832,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1999,4.6,4.4,0.832,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
582,3.9,4.3,0.83,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
189,5.0,4.3,0.83,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
193,2.0,4.1,0.829,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2275,4.4,4.4,0.829,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1095,1.1,3.7,0.829,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1477,4.0,4.3,0.828,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
106,4.0,4.1,0.828,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1221,5.8,4.3,0.828,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1035,0.0,4.2,0.828,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2393,4.3,4.4,0.827,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1452,4.1,4.3,0.827,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
445,5.7,4.6,0.827,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1056,4.0,4.7,0.827,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
526,4.7,4.0,0.827,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
753,6.7,4.4,0.827,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
735,5.0,4.1,0.826,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1415,3.4,4.1,0.826,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1718,1.7,4.5,0.826,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1004,4.7,4.1,0.826,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1778,2.3,4.0,0.825,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2389,6.1,4.1,0.825,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2065,6.1,4.1,0.825,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
515,6.4,4.4,0.825,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2384,3.6,4.3,0.825,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
710,4.4,4.2,0.825,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1651,2.3,4.4,0.824,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2248,4.2,4.0,0.824,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
13,3.7,4.5,0.824,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2431,4.0,4.1,0.823,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
815,3.7,4.3,0.823,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
311,4.4,4.8,0.822,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1871,3.5,4.6,0.821,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
528,2.8,4.3,0.821,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1106,6.6,4.2,0.821,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
446,4.1,4.4,0.821,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2295,6.8,4.4,0.82,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
799,3.0,4.0,0.82,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
981,4.7,4.6,0.819,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
450,0.1,4.2,0.818,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1557,5.4,4.4,0.818,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2383,1.1,4.2,0.818,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
183,4.0,4.7,0.818,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1978,5.7,5.0,0.817,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
944,3.8,4.4,0.817,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1604,3.5,4.4,0.817,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
779,2.7,4.2,0.816,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1920,0.0,4.7,0.816,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1336,5.3,4.4,0.816,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2320,0.7,4.4,0.816,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
425,4.4,4.7,0.815,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1453,7.5,4.6,0.814,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
527,4.2,4.3,0.814,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1292,1.8,4.1,0.814,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
744,3.9,4.4,0.813,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
15,2.7,4.2,0.812,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
655,4.4,4.4,0.812,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
433,4.8,4.4,0.812,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1338,3.0,4.5,0.812,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
246,4.9,4.2,0.81,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1162,6.4,4.6,0.809,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2286,1.3,4.3,0.809,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1120,0.4,4.6,0.809,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
222,8.1,4.4,0.808,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
884,4.3,4.2,0.808,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
946,4.4,4.6,0.808,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1547,3.2,4.0,0.808,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
38,4.9,4.1,0.807,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1677,4.0,4.2,0.807,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
293,2.5,4.4,0.807,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1630,1.9,4.4,0.807,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
202,3.2,4.1,0.807,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2296,6.4,4.8,0.806,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1965,3.8,4.2,0.806,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2272,3.7,4.4,0.806,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1737,5.7,4.5,0.805,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1259,5.6,4.5,0.805,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1723,1.3,4.4,0.804,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2447,4.4,4.5,0.804,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
168,4.3,4.4,0.804,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1332,4.8,4.8,0.803,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
41,3.3,4.6,0.803,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1277,2.1,4.2,0.803,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1911,4.0,4.7,0.802,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2423,3.4,4.6,0.802,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2077,4.5,4.6,0.802,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
517,4.8,4.7,0.801,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2468,3.9,4.5,0.8,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1943,3.0,4.5,0.8,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1766,5.7,4.7,0.8,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2497,3.7,4.1,0.8,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2121,4.6,4.1,0.8,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
813,6.4,4.6,0.799,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
801,5.6,4.4,0.798,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
941,5.5,4.7,0.798,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
966,2.5,4.4,0.797,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
871,5.0,4.3,0.797,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1422,3.5,4.2,0.796,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
75,6.8,4.6,0.796,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1214,5.3,4.5,0.796,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
63,3.8,4.9,0.795,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1220,3.4,4.4,0.795,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1234,4.8,4.7,0.795,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
